,image_id,melanoma,asymmetry,border_irregularity,color_irregularity,differential_structure
62,ISIC_0000066,0,0.0017393643890073196,1.6078387972932362,54.04957091784248,3.032968366139941e-05
63,ISIC_0000067,0,0.002595102214835665,1.5915435645702878,32.86256944595442,5.599731212901781e-05
64,ISIC_0000068,0,0.0006687746676279638,1.4477558471736327,33.147714795802706,4.226364059000042e-05
65,ISIC_0000069,0,0.0011752861088972777,1.511911509393055,20.732241300375048,0.00011858176212498517
66,ISIC_0000071,0,0.002537432707202525,1.2560570008172462,14.12198015114798,0.00017170329670329672
67,ISIC_0000072,0,0.006491919538050922,1.4276375805647095,38.248871145902996,0.00012521913348359628
68,ISIC_0000073,0,0.002060803295607927,1.4083157305141605,35.66248094885223,4.47267197423741e-05
69,ISIC_0000074,1,0.008891498586426322,2.0299712064814255,43.47202283025663,4.113195129976966e-05
70,ISIC_0000075,0,0.0017453764711807818,1.412190533536937,22.798898526316023,2.4792363951902815e-05
71,ISIC_0000077,1,0.008443188384230998,1.2516455027351012,21.02288177005212,3.6768761260433134e-05
72,ISIC_0000078,1,0.0019699195066143205,1.762150067526135,25.532351059960035,0.0001373437714599643
73,ISIC_0000079,0,0.003593079159600221,2.3041047292285937,25.082814755000683,0.00026014568158168577
74,ISIC_0000080,0,0.000554425984164747,1.5933380863442037,34.787163783356135,8.264462809917356e-05
75,ISIC_0000081,0,0.0012952899799526518,2.9654447623619395,15.707424563684484,0.0001348799568384138
76,ISIC_0000082,0,0.0022249850623841383,1.7896621380731,36.77334716505447,5.9171597633136094e-05
77,ISIC_0000085,0,0.002520691113676643,2.3204611959263652,32.40208260961878,0.00011986096128490951
78,ISIC_0000086,0,0.001644248500665857,1.9026189454867863,26.06813393360341,6.511264487563485e-05
79,ISIC_0000087,0,0.0018629877863088617,1.6809159099376083,31.84173858958169,3.9629071887136404e-05
80,ISIC_0000088,0,0.004539954160859699,2.3716024006694534,40.764937564561215,6.999860002799944e-05
81,ISIC_0000089,0,0.007948534730317064,2.315533369081649,38.87975027223184,0.00012528188423953897
82,ISIC_0000091,0,0.0006882393452037339,1.2567878822080136,10.228966257602359,0.0001105583195135434
83,ISIC_0000092,0,0.0010749352151178393,1.3201357506652358,13.283485589464227,0.00017513134851138354
84,ISIC_0000093,0,0.0009952315638669107,1.3709654843022403,22.038472058201787,0.00013987970345502866
85,ISIC_0000094,0,0.000663815115869798,1.2369258349027479,17.051404051043686,0.0002559508574353724
86,ISIC_0000095,0,0.00633424398596949,1.3380139932547732,35.8808411931791,0.00019611688566385565
87,ISIC_0000096,0,0.004147748900296372,1.2510238730661334,26.040453405775523,5.538938739337543e-05
88,ISIC_0000097,0,0.001311568381439615,2.61714481890155,28.628705531016493,6.308352258390108e-05
89,ISIC_0000098,0,0.0008570339451585141,1.4216630191104032,22.66913423302712,0.0006839945280437756
90,ISIC_0000099,0,0.00581697437134257,1.2028140254483362,30.078839918433584,3.821023270031715e-05
91,ISIC_0000100,0,0.003132041894563037,1.2614270911957204,47.93396363076007,3.9517881841533296e-05
92,ISIC_0000101,0,0.00108817206261147,1.6992110840690975,23.02713885380849,3.924030764401193e-05
93,ISIC_0000102,0,0.0019576080149635855,1.278228139314854,21.515553906167828,0.0005411255411255411
94,ISIC_0000103,0,0.0020333034799925043,1.261369995573787,43.66677121478059,3.8705681994116735e-05
95,ISIC_0000104,0,0.001630933435616877,1.1780455593440686,24.20175369480209,6.426735218508997e-05
96,ISIC_0000105,0,0.00038083541585193226,2.2090223124650676,31.904245516515203,0.00021621621621621621
97,ISIC_0000107,0,0.0045557734054409715,2.428162864864388,35.796903932638514,7.875876191226274e-05
98,ISIC_0000108,0,0.0014827492867150183,1.710647433454742,34.50931906551587,8.216251745953496e-05
99,ISIC_0000109,0,0.001730451150345036,3.4260176187503384,26.420552116292345,4.328442193654504e-05
100,ISIC_0000110,0,0.0009828997517563054,1.1685922936217716,19.625294057812027,0.00014465499783017504
101,ISIC_0000111,0,0.000813560333823321,1.2716674886054216,53.169359358513326,2.5266562231542777e-05
102,ISIC_0000112,0,0.0014593852964238374,1.2166790234935891,22.664514875404922,7.522756337922214e-05
103,ISIC_0000113,0,0.0013460573784648822,1.1548467275703498,18.58873844566507,8.459521191100583e-05
104,ISIC_0000116,0,0.005225714932945685,1.54652763730136,26.953558694925338,4.220121539500338e-05
105,ISIC_0000118,0,0.0020465783257465064,1.3350128936218741,28.503751313261855,0.00018484288354898336
106,ISIC_0000119,0,0.003179023156875904,2.3312629787539665,34.528076515417354,9.096697898662786e-05
107,ISIC_0000120,0,0.0019073218297739614,1.7939348300917268,28.91452289053647,3.628842036506151e-05
108,ISIC_0000121,0,0.0005391798252211422,1.2138649525640701,10.604199900449109,5.524251463926638e-05
109,ISIC_0000122,0,0.0013635004408374951,1.1508369073636573,22.59477479024636,3.903505347802327e-05
110,ISIC_0000123,0,0.0004856623641651958,1.2053244012987354,30.04024952079443,8.157937673356176e-05
111,ISIC_0000124,0,0.0018559698601611219,2.44003423747892,30.212986974470947,6.411489388985061e-05
112,ISIC_0000125,0,0.001799266546987005,1.288821465732707,21.841592044075796,0.001447178002894356
113,ISIC_0000126,0,0.003306088753176256,1.186723139522194,38.098490046511216,5.6863414079381326e-05
114,ISIC_0000127,0,0.0016160757032990525,1.312548445906869,26.411884500082795,3.5511363636363635e-05
115,ISIC_0000128,0,0.00023998802796257324,1.4766897603592248,27.736351874272827,0.0001012555690562981
116,ISIC_0000129,0,0.0008483135849522705,1.578988579045273,31.229651953882268,0.00016466326362588507
117,ISIC_0000130,0,0.01020840293530495,1.4494570484686617,42.605601973893435,6.715014773032501e-05
118,ISIC_0000131,0,0.0008253683390393174,1.3518887020730248,28.004587914308093,5.8747503231112676e-05
119,ISIC_0000139,1,0.0024319003401920003,1.2296391260885386,32.03442549063943,5.701579337476481e-05
120,ISIC_0000140,1,0.0036892705626896394,1.285825116210762,51.59451430150083,4.3900083410158476e-05
121,ISIC_0000141,1,0.0010103576683164195,1.338949457312728,35.66080942469208,8.862891075068687e-05
122,ISIC_0000142,1,0.0017461800851281406,1.1576613856495706,45.27911941747076,4.208045783538125e-05
123,ISIC_0000143,1,0.00166861318148942,1.1744772340132412,39.976539915876735,5.478851632697787e-05
124,ISIC_0000145,1,0.0032923293271266696,1.5136082665328519,20.886539129825607,5.0314465408805034e-05
125,ISIC_0000146,1,0.0013930461521106108,1.2250080163638324,39.90002179251706,4.118785781951481e-05
126,ISIC_0000147,1,0.0010617152499370897,1.1858139176212663,39.25912211045463,3.1191515907673116e-05
127,ISIC_0000148,1,0.008092373961159749,1.4970837940425656,37.12108946265111,0.00010346611484738747
128,ISIC_0000149,1,0.0007376355086682884,1.1754445465738357,32.08196178051685,2.9458551817592646e-05
129,ISIC_0000150,1,0.006076666077223153,1.5675945623046323,36.38833380487238,4.71764872387602e-05
130,ISIC_0000151,1,0.007826354117814877,1.407956977851865,35.4825440144754,0.00015339776039269826
131,ISIC_0000152,1,0.002791741994797481,1.7491466528844164,30.176699953376517,6.75995403231258e-05
132,ISIC_0000153,1,0.0016207074025190171,1.8168544510670257,18.736535588854387,5.481554568875733e-05
133,ISIC_0000154,1,0.0020335233031115174,1.793447943301562,21.21210269862726,0.0001550387596899225
134,ISIC_0000155,1,0.004332005192230121,1.2481519371234582,52.0303450703694,3.1629554655870446e-05
135,ISIC_0000156,1,0.009493059354128919,1.5705692647743055,38.55097104839121,4.8564906998203096e-05
136,ISIC_0000157,1,0.0006627555144460839,1.434878292142175,39.12614214215832,4.5712196013896505e-05
137,ISIC_0000159,1,0.005710793636423184,1.3282888659026266,60.461566220611815,3.990900746298439e-05
138,ISIC_0000160,1,0.0021820003184220838,1.3472742794515153,34.59262945866671,2.1448181194234728e-05
139,ISIC_0000161,1,0.005453733469350713,1.540517943148688,57.93493541670318,3.101929400086854e-05
140,ISIC_0000162,1,0.003812990329895599,1.3045523549839049,32.806945512704125,3.6768761260433134e-05
141,ISIC_0000163,1,0.0016698722940269861,1.311013952126963,58.4421716482745,5.161823155938678e-05
142,ISIC_0000164,1,0.012478892754780618,1.615913981621678,38.6991927987523,6.752650415288001e-05
143,ISIC_0000165,1,0.001754271946161401,2.1135699395179794,47.695261881466735,0.00013638843426077467
144,ISIC_0000166,1,0.0030526265875087943,1.723903725680905,54.9134081359484,3.108003108003108e-05
145,ISIC_0000167,1,0.012150824541596827,1.595294997005609,48.47343088785491,5.692491603574885e-05
146,ISIC_0000169,1,0.006790257877084732,1.6618233764215542,28.13337775102443,5.4054054054054054e-05
147,ISIC_0000171,1,0.004528808401724677,1.5140460177656583,44.494262044314205,3.703017959637104e-05
148,ISIC_0000172,1,0.0005965162399917401,2.041729470896917,38.10772397212003,4.321894718644654e-05
149,ISIC_0000174,1,0.008102620423421136,1.4222072567134214,39.91436511896679,6.70196367535688e-05
150,ISIC_0000176,1,0.004073314410021844,1.794463066721965,31.03613193945733,9.076881183625306e-05
151,ISIC_0000276,1,0.004418947647858357,1.5817652502636708,46.95030599293597,3.618861506170159e-05
152,ISIC_0000277,1,0.0014027692402855396,1.1612665901699992,34.95604752802036,3.355704697986577e-05
153,ISIC_0000278,1,0.003152472205165402,1.1523336902252974,16.07866855376975,2.7567195037904893e-05
154,ISIC_0000281,1,0.0012159149392316493,1.273149488960701,36.466078449709464,5.48666739822232e-05
155,ISIC_0000282,1,0.005341483712222456,1.4016896484166035,23.421075064514607,3.564554074285307e-05
156,ISIC_0000283,1,0.006074524259848446,1.9658095471874268,47.96357915399924,0.00010787486515641856
157,ISIC_0000285,1,0.0059659220260392665,1.4499776636660713,28.236759041840287,2.5246149962130775e-05
158,ISIC_0000288,1,0.0020770629503881755,1.3660876336566379,38.12928372819402,1.9313967861557477e-05
159,ISIC_0000289,1,0.002602408487888813,1.3556397310057762,51.87211498682469,1.987557887623477e-05
160,ISIC_0000290,1,0.004679801310019299,1.3906092760488014,37.002986142372414,4.876621476640983e-05
161,ISIC_0000292,1,0.0012846184082758727,1.4291182669577827,25.65978280762489,2.3695559452158664e-05
162,ISIC_0000293,1,0.0021612324802246785,1.2868652388782191,35.8037121562864,1.9455631432518142e-05
163,ISIC_0000294,1,0.0014317032722470924,1.2756111732684945,25.67666020880546,2.0776630446074254e-05
164,ISIC_0000295,1,0.00242655132823677,1.4002295859880929,25.220793655685572,2.185935689772007e-05
165,ISIC_0000297,1,0.000966516847968224,1.1555034986904547,37.76241837772894,0.0001328550551348479
166,ISIC_0000298,1,0.0016456745284036123,1.4953857588598096,20.187008737000937,0.0001412030499858797
167,ISIC_0000299,1,0.0032823465107514327,1.1805323766420797,29.454097813699462,2.108725907806503e-05
168,ISIC_0000300,1,0.008825895092717334,1.4292255982632285,37.400236423955484,3.241491085899514e-05
169,ISIC_0000301,1,0.0007159242800481858,1.250566676541273,21.552662919029064,1.812119454914468e-05
170,ISIC_0000302,1,0.009460704203865883,1.4943861928720465,36.05437869589926,2.341975221902152e-05
171,ISIC_0000303,1,0.0013166324183123412,1.1751486765822998,30.988645518940853,1.680361613819294e-05
172,ISIC_0000306,1,0.0029444788329687777,1.6089360722067314,17.22664449333601,0.00011298158400180771
173,ISIC_0000307,1,0.0015134674542327253,1.295576056897905,33.231024314841655,1.992468469186475e-05
174,ISIC_0000310,1,0.001105599537767038,1.17259456116233,27.66664526720219,2.0868984515213488e-05
175,ISIC_0000311,1,0.003029672619970114,1.2081198216135154,28.88133017950258,2.0378219758721878e-05
176,ISIC_0000313,1,0.0004162696623790374,1.194168836139079,30.822626617356704,6.700167504187605e-05
177,ISIC_0000314,1,0.0015720369274926649,1.3772462497750193,35.82967516283136,4.6783625730994155e-05
178,ISIC_0000390,1,0.0008631589182623578,1.224288027023353,50.06590943244951,3.5486160397445e-05
179,ISIC_0000393,1,0.00347771848132708,1.335769879120897,20.140331206049524,2.831016618067548e-05
180,ISIC_0000395,1,0.0008101611490197447,1.233773054798303,20.863497648217407,3.657778265481547e-05
181,ISIC_0000410,1,0.01508390398264689,4.525038095244961,20.272272567320744,8.89521437466643e-05
182,ISIC_0000412,1,0.004485492366260113,2.572015520020196,20.912062378482506,3.9676241866370415e-05
183,ISIC_0000413,1,0.0027219536995124194,1.7269219605394812,18.72230380076272,3.25510237296963e-05
184,ISIC_0000415,1,0.017888493581665804,11.037775040478289,22.78756529082644,3.0255355197870022e-05
185,ISIC_0000420,1,0.002664055852688252,1.5838486745987264,33.81054994634009,6.725401842760106e-05
186,ISIC_0000434,1,0.004765487338669411,1.5349997012360397,31.162039433304813,5.2943667937314695e-05
187,ISIC_0000444,1,0.002932600023158455,3.5408440730454633,20.032535664922527,0.00014949917775452235
188,ISIC_0000445,1,0.0034375793249743214,1.2465211567601338,29.013590766216662,0.00012102142079148009
189,ISIC_0000463,1,0.0008788265889488334,1.2514618020709007,39.21261727903823,5.244113482615764e-05
190,ISIC_0000466,1,0.007613243988631779,2.076637807971239,26.711026427783352,4.825556145345751e-05
191,ISIC_0000469,1,0.00875483097430707,3.000589856811515,21.767938911678964,5.9245215948812136e-05
192,ISIC_0000482,1,0.00324232101233482,1.4838939433626517,32.91011017467347,6.406149903907751e-05
193,ISIC_0000484,1,0.005143655475134928,2.909994406174658,25.21070281643175,3.5321959662322064e-05
194,ISIC_0000487,1,0.005525114402895104,4.3177447099054005,15.787336336315262,6.178560395427866e-05
195,ISIC_0000511,1,0.0036610492429269836,2.598640286292906,21.149991779318082,3.029568589432865e-05
196,ISIC_0000513,1,0.0034667702333224526,1.3070262389078546,25.992616466056077,5.775672865888876e-05
197,ISIC_0000516,1,0.001519561973214456,1.672834370120421,31.123393288014324,4.08513419665836e-05
198,ISIC_0000517,1,0.00624949526354876,1.5787782624460707,23.924378493657617,1.9887437105980152e-05
199,ISIC_0000518,1,0.0018566528121176928,1.63569291471963,33.10655490198937,9.057971014492754e-05
